Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Day,Is_Weekend
676221.75,531.9662,-34342.223,-786.88086,75651.695,78290.086,-1990.6615,-121929.805,-26732.807,-11335.593,0.0
778567.0,1426.8175,2400.262,-12913.6455,102238.81,92397.45,1252.0286,9222.88,-50024.797,-42038.805,0.0
450133.28,691.8225,-532.3419,4450.7637,208385.0,25840.238,-1851.654,12734.3955,-40056.758,-150.88605,0.0
-322292.7,899.2801,8845.937,-3361.4578,58076.812,32483.484,-1139.9962,-3042.2263,191313.4,-37870.74,0.0
-213808.67,1103.4027,-8926.341,711.26154,45487.875,11061.524,-2572.3257,9019.2295,229918.7,44651.594,0.0
433867.9,614.6893,31.892273,-13889.054,204057.45,15724.313,-3360.939,9113.346,-47385.75,-26005.557,0.0
146562.47,649.31964,-3181.6414,-1148.0836,60365.457,29696.102,-321.30997,12697.207,-14699.964,-21185.93,0.0
-117446.84,798.4348,-64462.508,-21663.678,-364891.78,12825.209,140.06247,3772.8457,-38669.914,-7320.79,0.0
-318062.1,-10.976533,8852.652,5944.1226,-332071.88,21844.766,586.9457,7219.1353,-27.862934,11661.649,0.0
181523.58,718.2921,-15434.334,6820.64,79519.31,7927.4194,970.64,97.97358,-65187.453,-16720.682,0.0
-310357.12,-680.82416,5805.792,-16981.246,-364295.97,32763.838,-298.95236,822.47046,-9003.417,22061.047,0.0
401688.12,567.54346,2153.6248,-7281.469,-50081.855,31121.31,255.75732,1645.2162,-48453.496,-38552.098,0.0
-588552.4,-154.1712,9139.784,3764.4375,-155104.03,6169.941,-376.56552,8988.462,-6240.3496,510.69467,0.0
-315926.47,-68.310646,1165.3376,-20153.082,-360044.62,37032.363,2222.1296,8302.425,-12572.43,30120.137,0.0
-221697.44,89.516815,-46962.637,7833.682,-198542.9,-118613.28,-5920.0215,-5170.249,-34711.4,21680.484,0.0
-272455.78,709.5311,-36621.223,65.99609,-99006.69,19698.22,-738.3539,5062.6084,-51327.957,-11450.932,0.0
724566.9,563.5474,-13237.354,-711.3858,81202.664,77233.09,-1296.7332,3585.4639,-42415.703,36399.49,0.0
-314901.62,461.8471,1982.0353,954.4269,-273029.53,-88560.25,2507.284,9104.121,-5337.2554,-2843.2312,0.0
-403750.9,790.5174,4535.6973,-940.96857,44775.48,-71722.06,-776.76685,10072.934,-14681.893,-2821.1074,0.0
110973.336,506.34637,152.26701,-18077.451,168263.6,24480.744,1942.6115,-9581.294,119810.375,-59581.92,0.0
-204087.02,-318.71445,-51974.57,19720.992,-188754.75,-119028.914,-596.59283,5328.1167,-8406.021,8168.625,0.0
128587.47,740.056,6432.563,-14403.143,158664.53,30288.578,665.4385,9816.224,-16175.011,1709.8157,0.0
-1478.2657,8764.592,576.1625,-10761.655,78229.42,20648.684,1058.5205,-5462.2646,274176.03,-5547.535,0.0
661116.56,106.99214,12751.451,-9477.349,-101461.2,42270.33,1610.0657,-928.5765,80153.516,-3423.1438,0.0
-650253.3,694.26355,5116.2773,-4341.672,-16786.91,22883.117,-794.14624,9490.214,1033.8058,1136.805,0.0
-309442.88,206.08098,-432.92084,8313.196,-357505.78,34168.984,-209.33661,-23703.852,-34605.562,-17623.887,0.0
-303247.12,679.5359,26346.455,-2112.233,25590.514,22016.852,270.29022,22199.855,-9987.684,-11070.489,0.0
-401248.28,845.08014,12009.485,3414.326,126084.336,9127.779,2868.093,12023.621,-9996.153,-9965.647,0.0
-602884.44,459.57193,-1599.854,-756.74036,11965.716,12040.689,1806.8156,15567.724,1670.6997,-9725.151,0.0
361350.34,1123.5493,870.2276,564.18054,-152170.2,82027.19,-2681.257,1654.5679,-39313.746,-39405.617,0.0
-587058.1,9330.168,7343.6826,4244.998,-119624.85,10499.786,386.39435,-5464.4165,-11839.153,32417.049,0.0
179399.12,884.5367,29233.754,5027.9966,130710.4,15667.613,-4080.0103,6183.832,-27811.213,38072.504,0.0
136838.72,669.42255,1730.307,6206.319,117447.62,16483.586,1107.1616,-9646.495,-50308.24,-6151.942,0.0
-256603.53,360.56827,10366.496,-8241.697,-101410.83,22544.652,-791.38367,8254.203,-42144.684,-13847.192,0.0
-408900.94,153.08902,6014.8354,9428.472,-55617.555,23031.646,-1845.2244,-18900.87,-55071.95,-15117.513,0.0
190718.25,936.34296,11979.199,-19719.873,129089.8,17141.205,-886.86816,22067.58,-17146.969,-9571.583,0.0
-584070.4,460.48154,5541.345,832.8043,-149925.86,259.29276,-370.98914,4764.525,-23062.242,-171.35648,0.0
-257930.97,603.31976,19349.93,-2438.6257,-107130.14,14193.487,-4020.9348,3282.1716,-23905.363,29316.875,0.0
144074.25,182.05763,-8005.8667,5713.166,158787.95,38215.504,-2024.4548,10644.788,-46955.97,9356.372,0.0
-241149.89,500.62375,5057.17,3342.2632,-100197.586,13212.275,380.4469,6742.3433,-26195.854,-2007.3184,0.0
-653825.6,654.77905,2307.4685,-4172.246,-17652.275,18374.861,-1022.398,5551.997,-16628.71,-1687.3228,0.0
753982.06,1285.7863,6057.597,-6336.9644,179252.42,133095.2,1667.4294,13871.961,-50725.855,-28952.953,0.0
-168515.22,925.8811,10123.817,-20272.652,-307814.16,-42891.582,247.32266,11107.451,-15254.396,-283.12592,0.0
-579077.0,299.01306,10464.1,-77.96444,-126799.87,1676.0555,-543.2948,8435.152,-9153.39,-1566.1989,0.0
-299082.0,504.9298,897.536,-1064.4655,-271993.7,-94347.57,-5201.2935,-16362.391,-24300.734,-16393.75,0.0
-243648.11,310.35843,6010.103,11827.163,60204.496,33810.945,2754.2097,-7597.1567,-20541.902,-22860.273,0.0
689342.3,2121.6152,12763.83,10068.326,190261.3,110665.3,4180.239,-7846.3467,219832.86,-151245.42,0.0
397743.56,722.5293,-29082.998,-4800.684,-48001.832,30252.148,75.84195,3877.8403,-60856.277,-20058.562,0.0
395688.97,-25.084251,-21415.129,-6697.3257,-47883.895,29060.064,-2425.616,6075.039,-36602.156,24202.457,0.0
592906.75,568.906,-7949.2485,-10546.41,104213.28,93367.42,819.5042,-16494.438,-54064.22,-31252.215,0.0
595848.4,100.66572,6506.0093,8001.446,-74486.87,52366.973,58.58487,9796.848,-5711.537,29332.463,0.0
-530390.6,388.4035,9163.445,4502.34,-198891.61,-35294.61,369.63052,5796.2764,-10554.401,29826.904,0.0
-237201.92,585.64124,6216.215,3476.8142,-86800.414,19267.018,-568.1795,-13143.124,-45504.484,1258.7125,0.0
-206646.62,154.99937,-15747.784,7990.803,-176776.5,-113576.805,-1069.2179,-5547.5635,-29941.658,-10645.197,0.0
-69979.58,99.24458,9320.086,-2003.2299,10693.195,-36196.05,-356.83365,8039.477,-30368.723,-10410.419,0.0
-137114.94,33606.67,5950.044,20037.088,-352762.22,-32214.973,-735.51324,-5614.1943,531641.44,86794.08,0.0
-253415.53,694.9206,21316.3,-2377.7673,-98218.92,22924.963,-838.5445,11380.966,-21664.191,-10672.942,0.0
-606666.1,495.25323,-11030.589,4512.6196,-197418.36,17124.65,3233.2673,8889.302,-6645.866,14502.636,0.0
585803.6,10.488651,14362.109,1872.9296,-103402.57,33517.227,3269.3728,28019.336,-11075.017,71346.08,0.0
-577487.94,793.5827,8256.36,-12583.648,-163547.8,9976.831,-882.8224,3915.2986,-24015.424,-24919.586,0.0
499637.6,-253.127,12730.541,-591.16345,344924.28,64153.523,3428.891,6252.4614,-44280.81,2349.0444,0.0
-524498.5,615.46954,-5402.839,2861.3286,-6315.896,8819.861,3123.7336,13976.406,-15365.044,-18018.635,0.0
857417.1,11121.394,-33794.2,-13085.559,112975.82,90564.08,5568.1157,10933.338,13668.353,22126.314,0.0
-609617.0,557.4976,-1393.0975,3060.7346,9327.382,11153.451,-357.05603,-21715.389,-24346.81,-4736.74,0.0
-706572.94,6132.3105,5942.1577,-8458.781,-36697.43,16429.744,-2332.6765,7129.8247,4772.611,7105.0107,0.0
169472.27,232.03001,6101.0366,5700.831,188249.73,30623.295,-831.7111,-71640.805,-4453.598,-2451.1575,0.0
108309.81,267.31625,-6992.4473,2667.145,-242296.69,-2377.4758,-1777.4285,-72718.93,-5187.43,32449.129,0.0
-235154.45,478.161,-4274.216,-55504.34,-180732.2,-90050.82,313.936,10825.799,-14358.235,-269.71487,0.0
-66222.43,47539.895,16561.643,-15069.058,186047.22,24686.895,-3914.3616,2306.0317,713413.2,90852.26,0.0
-156139.27,-329.47842,10516.066,-47.436913,143383.08,17588.842,-1493.216,-20494.291,-50950.336,-17275.477,0.0
-155537.52,26.861904,10127.104,1688.6737,144676.52,18287.99,-1825.2622,-17897.98,-50834.94,-31808.133,0.0
159961.69,531.3413,13474.771,7659.3115,72473.33,26345.4,-2554.6323,-13146.774,-18546.396,14063.128,0.0
-436032.03,7832.5127,10009.215,-3493.8667,33426.234,-17814.424,-1989.9299,7986.3984,1860.9667,9159.74,0.0
314830.03,1042.4814,-17570.043,-6005.1895,-18205.156,-316570.7,83.1746,1783.743,-49583.21,-38232.055,0.0
-524268.34,-480.41006,444.7672,-14711.028,-15870.829,27665.043,-4053.0996,10211.073,-26652.945,-9523.157,0.0
174008.19,1072.9216,11936.272,-18982.738,122735.414,11942.721,-1218.5209,10324.274,-12948.194,-16220.687,0.0
-413642.1,-24.504263,-484.60614,5944.747,-64405.45,22561.934,-1955.1852,9053.276,-10565.891,9335.695,0.0
844463.5,697.6898,-3713.3179,4561.872,-2429.8765,10948.121,1069.8973,-19314.652,-47545.777,-11483.349,0.0
704912.4,2672.081,4655.2197,6812.994,206710.05,104717.586,-1449.979,656.9169,325751.84,-82913.86,0.0
310327.22,1009.259,-18408.588,-5393.0996,-28434.758,-330081.0,-818.3525,2189.04,-49767.586,-38090.957,0.0
568778.9,671.02356,-1083.6272,-6413.2183,126966.52,87238.836,-1156.9148,13474.287,-39509.562,-2191.9895,0.0
16046.661,344.0769,5994.2173,-7771.729,68178.305,22435.775,1185.2946,-8336.741,-18282.793,-21818.855,0.0
93033.38,5492.347,-30306.453,-4884.3765,30861.521,41813.16,-2710.5757,7452.367,-9653.441,8825.095,0.0
196715.42,1050.6395,38879.363,7029.391,134719.47,16969.06,2474.184,10793.95,-1305.6841,23963.7,0.0
-75881.5,981.04034,-34403.777,4818.9673,-334949.84,35519.07,-904.7336,-77969.73,-10361.356,-6052.562,0.0
-676497.4,238.72334,8146.429,-1922.8271,-36519.684,6754.502,240.4332,7085.4355,-19269.746,-7174.273,0.0
-136919.92,-1102.168,-16522.66,-15439.135,15065.067,23092.127,556.0228,11026.991,-29279.49,-11618.69,0.0
-50989.7,-251.7718,6338.522,3941.2417,-76966.44,-17871.045,678.35016,8824.466,-38506.145,-6984.8735,0.0
665250.25,1242.9564,-13668.723,-81.867004,-64411.695,139964.23,4440.851,-109779.625,15775.355,-1354.9622,0.0
-209715.6,1234.9719,-2457.499,565.13257,-82553.97,22599.318,-600.44,-140.65103,-38270.535,-27166.738,0.0
-595064.56,-308.17728,953.6635,-1684.0546,70212.31,26224.068,-1228.0968,9469.432,-3656.6248,5497.9736,0.0
-394689.3,511.96213,2712.7334,3500.166,119480.16,8158.047,2973.8586,9732.728,-29649.988,-11938.839,0.0
-402051.66,-56.41626,6059.154,5799.569,-86523.16,24876.266,534.8613,4648.1777,-18270.12,22342.475,0.0
53299.54,-620.93256,8443.757,7250.3687,-53221.613,27072.135,-1041.2415,6197.9683,-36785.668,6910.8145,0.0
-390800.8,760.38513,2851.7559,-781.96387,-98355.01,32783.246,-90.39791,-13686.513,-30648.137,-34658.734,0.0
-327340.34,-142.44933,7565.307,-20547.895,-389324.03,-15025.378,739.0208,5895.973,-19399.521,6173.1304,0.0
221612.56,486.77536,3480.4744,1722.3657,71406.19,-56771.08,835.8972,10362.606,-24196.322,-39909.32,0.0
321452.84,343.03714,8270.694,283.5198,-19758.262,-331814.9,983.48627,10748.313,-19578.016,8316.0205,0.0
583229.56,1055.7439,14687.538,5303.548,-115023.305,37935.26,392.63452,13759.134,-19026.309,-15283.406,0.0
-263436.25,9862.8545,-23702.312,2202.2678,-118420.78,54218.973,-181.12057,-500.3432,325895.53,-32859.1,0.0
-408157.16,452.07474,902.36884,1395.083,-104086.984,21081.182,-641.5082,4402.5757,-22410.945,-8421.229,0.0
804376.44,506.67935,18313.049,1024.7958,183545.89,153939.62,2079.011,12481.476,-26851.77,45943.887,0.0
-641982.9,575.3086,7551.39,-6370.3228,-22329.889,22748.914,-591.7493,6921.692,-23387.52,-7969.4126,0.0
145884.16,207.76765,8105.0986,4578.4556,179597.22,30988.223,75.61427,14182.618,-32277.242,-14634.505,0.0
-430464.12,490.4764,8497.353,4996.6206,-94986.61,15129.712,-309.68015,9715.904,-6123.5063,4309.464,0.0
-204841.34,276.44937,13711.615,5582.0864,-169311.86,-116856.39,-376.70203,2878.0671,-19423.494,25367.443,0.0
54097.316,-222.12457,8044.0923,5539.7603,-51571.293,30945.01,-598.6398,-12972.6,-41070.156,-7521.83,0.0
179321.58,745.9849,9185.138,-32121.629,121589.04,10069.053,-1019.4152,-14828.151,-30314.04,-6982.4287,0.0
-313366.8,-216.46346,2601.4338,-17199.615,-359461.66,33008.016,174.34912,-9808.26,-29311.736,14403.394,0.0
-272830.28,57.280052,5878.3774,-12438.377,31403.51,28255.443,-938.64166,8522.2,-28169.334,-13623.76,0.0
-382705.7,186.30923,5282.86,1014.24316,120694.734,14828.878,121.99236,8872.227,-34227.42,-10228.865,0.0
836801.25,553.94556,11058.567,2689.2222,138915.08,105828.64,-224.80359,10977.641,-19186.287,-12482.879,0.0
229932.27,878.2778,7698.8413,5692.708,153761.7,25664.113,-2250.4963,-20222.643,-33384.8,-32802.113,0.0
-179320.61,697.9448,-32912.613,-2904.6758,104698.02,20202.168,256.5506,7582.2173,-31545.066,354.99835,0.0
129702.17,554.0121,2658.9136,3841.8206,172346.2,37617.96,-1764.4331,-15519.422,-57576.75,-19023.482,0.0
109142.71,236.87917,5669.1685,-12723.508,-262460.7,-3761.4033,-722.08453,-7531.873,-27650.549,-25919.64,0.0
-167377.77,259.1414,-9832.87,2898.5288,126914.07,15920.06,-1061.1089,3597.5266,-22128.883,23971.814,0.0
-168010.7,855.0366,12522.194,-20542.648,-305491.5,-45269.098,2682.5215,9779.101,-1731.863,32994.812,0.0
-576006.0,175.16614,23763.13,-1832.68,74267.44,27491.08,-426.9035,23885.326,-7399.688,-5139.097,0.0
301771.38,644.73175,3642.8796,2517.3657,-20554.133,-334332.66,-604.87573,-9265.182,-61890.656,-11641.125,0.0
-277159.25,7901.2803,-1677.421,30082.36,154016.34,38073.215,2495.0095,-4821.7744,251411.83,-4736.7817,0.0
122499.86,696.4742,-7000.85,845.8746,137674.53,40300.555,-622.11804,10828.23,-44745.49,-17140.148,0.0
-220528.94,941.3572,20198.152,-9794.895,-85665.88,23651.904,1136.6422,6519.9478,-29429.318,-8119.345,0.0
794108.4,781.93024,-2567.444,1365.8922,-32175.643,55985.746,-873.3783,-121524.87,-23462.96,-14888.047,0.0
-309014.72,995.285,3726.6692,11834.105,-321393.22,26811.549,934.5258,18829.791,-19854.666,-5759.6855,0.0
161977.6,4175.491,-24455.943,-7138.9087,156286.77,14654.985,-10.237528,4577.449,263934.03,57047.46,0.0
576587.7,985.8432,4329.0635,9162.922,391981.56,180029.67,-1075.94,10576.33,-28464.857,8211.638,0.0
-314029.2,7.9219985,-479.89075,3172.0972,-353533.66,48470.254,-1020.77765,-12149.316,-24717.85,32056.83,0.0
-49533.348,32.362236,132.71735,5032.257,-72993.31,-19944.197,1199.8146,15203.579,-22463.744,-12430.249,0.0
596241.25,876.31616,21821.195,-10405.736,-99751.46,32599.523,1807.0824,10785.349,-3815.5708,26816.562,0.0
-158482.27,-100.4335,2239.041,4140.309,137054.7,14089.022,3394.3772,8211.934,-50888.23,-11647.709,0.0
164366.0,266.0545,783.12213,8683.539,183345.42,8612.579,665.63135,5179.973,-21145.93,12975.84,0.0
-73593.445,532.7278,2483.572,2910.4426,6229.609,-42579.96,-712.499,7620.32,-23707.666,-8007.78,0.0
247745.5,17321.46,7366.847,10852.35,214101.33,22181.56,-321.05835,-1072.2572,271866.47,-39944.676,0.0
-260851.9,440.93063,10808.844,-4341.5,65078.957,35089.395,-800.58374,14733.019,-14485.942,-2987.5542,0.0
366868.38,2375.4485,8722.969,4738.8257,-65329.06,-7847.188,4489.351,15360.317,-26984.07,-6850.214,0.0
838357.0,1100.851,-3076.7156,-948.3407,113297.766,91639.96,-1640.6726,18152.059,25206.707,5564.545,0.0
170904.48,960.9894,11594.595,-18562.406,115684.16,11602.339,-836.505,7617.8145,1075.2034,9815.527,0.0
-155460.77,152.68718,-10212.017,107.44647,-284981.84,-33767.617,-1670.644,-81501.72,453.42944,-13915.936,0.0
-608033.5,18437.031,39745.65,21622.834,72329.94,-76074.266,10484.768,2358.1897,493727.0,51931.62,0.0
-393944.97,-76.081795,3710.6584,-8679.373,45491.5,-58947.88,968.1339,-2857.3198,-12070.958,11579.105,0.0
62876.875,1283.9624,7842.5996,526.8708,-25435.115,25483.557,-1301.6393,-18364.502,177257.11,-115199.555,0.0
-209229.64,599.4709,-74.13054,-160.71106,-78789.99,23472.277,-367.7385,12759.444,-22369.492,67.32124,0.0
-677054.3,-17.60184,3423.439,-4007.6248,-27482.865,10219.824,37.867287,-3414.5972,-7128.909,17739.035,0.0
622390.7,255.44475,11079.659,6909.2554,127367.65,99628.31,-1227.6882,13227.959,-38429.973,1606.8612,0.0
816953.25,1583.7236,278.61945,-14512.633,-38235.34,59745.39,98.38126,-6770.3125,-44285.39,-47780.77,0.0
570738.25,579.5986,5956.0117,5346.703,-109141.68,35097.95,187.841,9351.411,-28720.973,6247.0015,0.0
594934.56,523.3854,-14611.621,5573.852,121271.29,104599.945,1491.3053,8609.629,-26040.756,9421.707,0.0
91272.85,2200.6624,-5368.0312,-24348.674,-307034.25,-24298.273,819.0012,2750.6738,106538.945,-93588.34,0.0
-551981.1,11176.846,8478.816,6098.5527,-188880.52,-41255.48,3894.0093,7692.1016,19195.658,4431.6226,0.0
-100476.83,10525.992,11673.066,-5112.365,67663.45,16831.107,-403.49832,-8148.35,-19172.95,53456.152,0.0
-107796.28,241.45471,19191.795,-4624.6187,64326.867,11577.62,-1638.3989,10730.612,3227.5693,-3690.938,0.0
-75449.81,516.1585,8416.3545,6848.1016,12240.169,-34473.047,-998.8725,16797.713,14902.316,6335.1343,0.0
2198.2302,303.9948,-18778.227,4151.651,65014.016,18706.814,308.36777,7143.9785,-23717.14,24133.268,0.0
131414.44,315.1036,-7887.4155,-19405.594,160681.75,14958.023,1515.0118,15242.663,24145.018,7665.78,0.0
316851.94,863.8215,-16176.625,11970.696,-27779.867,-333541.9,-573.731,11726.343,-36632.055,170.54713,0.0
257528.72,652.76044,11644.082,8728.207,182455.33,42725.36,2982.7847,8177.4404,-31700.678,-3015.7483,0.0
565467.75,-59.233772,-15690.646,5654.9136,379050.34,148914.95,-2740.4536,-125552.36,-13585.934,-3601.5938,0.0
-385358.44,416.18533,23133.592,4704.643,131413.45,17490.53,404.18152,20221.215,-6046.876,-8539.636,0.0
-323716.3,-13.493156,6833.663,15187.132,18368.021,16253.189,-541.99194,-7389.0566,-38244.94,23226.928,0.0
297898.6,871.01117,-10910.459,4233.598,83466.25,-45972.25,-3773.2524,-1379.5981,-17514.93,107414.98,0.0
630994.8,236.23068,23911.52,6213.561,126477.914,106303.086,2745.411,-4886.386,-42241.496,-1133.0916,0.0
-529311.2,695.2333,7575.0503,-9420.121,-15474.759,28831.432,-4007.2874,6437.676,-16709.293,-3759.5293,0.0
-309733.47,627.79333,652.59283,7235.0645,-367141.12,-3090.1487,538.8327,-18089.379,-38763.89,-21108.748,0.0
722286.2,771.1009,-8879.659,-3770.8098,-55034.0,132189.95,-1126.2886,10657.308,20944.19,-20259.074,0.0
-651331.2,661.71796,7859.738,-5274.0684,-15391.888,28835.738,-757.4433,6625.764,-25415.43,-9991.007,0.0
-164766.27,391.0697,-51359.77,13191.236,94338.53,17331.074,6735.8374,10184.612,-23419.328,24615.488,0.0
-301076.5,369.591,7385.035,-749.9886,-241106.66,-72865.016,2188.5144,6934.085,-17478.486,-30401.816,0.0
483599.03,-8876.691,3035.641,802.0582,255574.19,26889.578,9125.496,-15967.769,-30617.088,25328.213,0.0
815093.0,227.07008,14578.251,2625.8845,120437.97,93295.25,1412.6025,9938.287,-21133.584,-19062.242,0.0
-65107.273,160.94705,3594.5342,1399.6168,21367.812,-36437.305,-797.6005,4298.8623,-14354.885,18416.03,0.0
-169548.45,882.938,15610.573,3438.6128,135784.14,22422.068,-2606.1196,6673.5483,-31056.395,20410.195,0.0
-583720.56,619.79956,826.7682,2380.4653,5267.2153,14767.46,4732.8105,-13727.828,102924.14,-28043.875,0.0
-130344.96,344.53732,-22466.676,6411.2554,1649.7468,18156.848,2254.406,3123.5215,-42988.0,-15856.5625,0.0
47242.152,-448.49686,9279.491,4844.108,-61668.312,35048.625,-1346.256,-15449.661,-39636.203,-14342.12,0.0
149434.84,469.42014,7329.7837,-21687.154,112449.53,12547.65,730.2459,4311.8022,-42056.65,11214.237,0.0
-600344.4,439.54794,-2993.8596,-14481.534,10226.824,11082.247,732.708,-25068.809,-32862.082,-15915.994,0.0
415341.66,568.7954,8174.364,12919.599,-28130.098,31691.852,1421.8009,10938.847,-49795.06,-16473.75,0.0
321962.06,70.069214,16212.484,13487.765,-27961.41,-327455.88,-767.2679,12074.411,-6092.1826,18310.59,0.0
-446577.8,-26825.021,16122.053,1126.6512,-116521.83,20721.66,12651.863,-1756.9398,34371.113,-33118.836,0.0
-608032.25,462.7324,-11835.594,4025.3123,-188069.14,10988.171,-2626.3347,4687.789,-14312.576,28129.248,0.0
97613.87,260.1704,3493.2974,5356.4365,-231761.6,13100.741,782.40845,16991.0,-31875.31,-17739.398,0.0
-503750.0,763.46466,2330.4788,3681.6133,39903.676,-48137.87,1721.1056,10097.426,-30579.43,-11626.288,0.0
531048.25,1081.7241,9073.427,-1667.4529,-107132.73,49004.945,2408.161,10277.693,-47205.812,-27636.969,0.0
180147.39,778.7449,3428.5547,9397.294,61092.18,12894.789,-2229.6355,-11618.952,-26483.11,-6009.208,0.0
-666053.6,655.37354,3767.5732,-3971.7734,-21682.26,17935.533,-1164.6864,7231.728,-15466.684,2994.96,0.0
187970.6,661.9679,19331.5,10907.874,91075.01,6953.347,4459.4907,5619.445,-1993.111,42754.273,0.0
-316178.1,635.30164,3065.5325,-9059.761,-363188.34,37607.555,-6.8333454,14127.868,-20584.334,-11959.72,0.0
804292.5,345.092,5165.8564,1016.8092,113784.875,95081.51,-435.18976,10510.489,-22335.012,-9642.861,0.0
17773.154,478.60632,15443.498,6343.299,99760.414,27623.31,-780.24097,7208.2593,-22640.115,-5914.398,0.0
-624161.06,542.27924,5134.0415,-10367.864,13057.541,10947.227,1194.9786,6400.179,-2914.7793,4703.5845,0.0
-236351.42,1031.9048,12722.652,-5852.144,-88701.36,23638.191,2648.6174,11265.249,-2555.242,28010.146,0.0
106960.984,171.98648,8039.366,-15758.216,-267445.03,-760.03156,-618.888,-21820.96,-48594.465,-21660.96,0.0
-574843.7,216.06244,698.77936,5232.2944,-195871.97,11015.896,-601.65466,-8803.682,-18770.943,-17146.13,0.0
503406.25,385.64157,41825.59,-1524.0796,214894.19,21156.596,-2702.535,-16333.261,-13965.734,29448.459,0.0
414452.22,7785.349,18615.68,656.2126,-74456.73,7392.3027,2477.271,15879.949,39556.027,18178.1,0.0
587033.94,42.511856,1835.9264,-785.6576,151605.47,90179.984,-2108.6777,-14630.699,-56407.914,37913.145,0.0
732414.1,383.44562,7776.6797,15069.361,93081.8,79346.875,-1597.129,2665.3604,-37696.953,24492.045,0.0
-167791.66,2083.5115,-4578.038,-23369.762,-308252.44,-37620.973,912.8844,-11006.889,-23135.105,17139.062,0.0
550529.0,1406.3242,32886.805,21168.955,261321.55,24715.361,12873.134,15918.832,11150.652,52349.062,0.0
-736194.75,11622.82,-18240.225,2442.1853,-202612.03,1696.4635,1101.8345,3884.8855,159495.6,42329.266,0.0
-307535.78,274.8145,16262.284,2413.452,26512.312,18624.488,-479.5,8582.905,5689.3135,9112.506,0.0
-545045.44,700.0284,6178.6465,-8532.145,-14041.357,27473.195,-5928.5835,5059.5337,-15117.314,31369.639,0.0
406516.44,70.22717,-12931.179,8246.774,-47176.76,29213.947,795.05634,29991.846,-20528.447,81868.8,0.0
737595.2,287.07318,-30927.031,196.49013,168436.53,91285.58,-531.70135,-1459.611,-26067.88,-10869.065,0.0
-498957.62,12238.572,-13232.091,6148.9614,-319013.25,-119837.35,6237.657,-3452.926,357475.5,25064.14,0.0
729000.44,791.1878,-932.1256,-2155.7964,164534.2,87893.23,-678.81195,5946.364,-40126.23,18211.314,0.0
211210.81,138.14331,1320.9437,-9042.329,82463.92,-42989.57,-2160.8645,-8409.979,-34159.035,-29289.291,0.0
425449.62,589.0953,810.5014,16049.606,-33599.023,30327.357,6256.835,13884.475,-23716.586,48047.055,0.0
-234134.95,785.7344,-42025.207,-49993.285,-182763.73,-92081.93,-578.5803,-2895.1152,-41134.758,-24389.229,0.0
390352.38,-23806.025,-8741.048,2249.9116,65735.63,-270552.66,-25136.697,-158.92683,129040.33,-20727.809,0.0
-404019.2,164.41837,6108.902,3677.083,-87323.85,25218.492,-1742.2079,5828.869,-15071.793,17226.676,0.0
783984.4,43889.91,-8086.3994,-58063.4,237437.19,113742.33,-3562.6094,325.49918,716479.1,90926.805,0.0
95433.05,246.19278,-7526.6826,-8160.0645,-264296.62,-141.99599,-1543.9069,3334.246,-16819.207,-4577.6113,0.0
-177006.58,16285.7295,13044.923,22062.744,24486.885,-83453.78,-10734.32,1661.4033,435014.9,41007.64,0.0
268828.8,791.6421,-4526.8145,1031.9238,63044.652,-43138.906,-484.75967,10403.149,-10866.92,29879.049,0.0
731497.6,314.51703,3931.6873,-13467.582,175318.6,114346.266,-230.44855,-17357.127,-91953.03,-13194.727,0.0
-157945.44,471.1162,15454.129,7774.969,125846.766,25895.172,4494.2954,9742.564,-3818.1455,3359.9817,0.0
799264.94,164.58136,-10135.574,189.33307,168634.08,24358.459,-1643.2936,-132581.19,-5534.039,-13378.339,0.0
-320546.06,-77.03109,7342.494,-902.25397,-397286.72,-5300.6416,-4617.5547,9134.373,2598.8945,-16870.807,0.0
-296836.4,303.49557,14600.233,5920.6357,-356883.66,-8428.854,1138.9557,9609.682,-27069.822,-14437.749,0.0
-235487.47,981.9973,10435.191,-12707.22,-89860.125,22206.535,1344.2668,7632.9453,-11269.991,8682.602,0.0
-510437.5,427.25546,1295.2034,2859.8306,-16217.353,18729.912,2662.5188,-21119.455,-23409.123,-13911.45,0.0
-588003.44,-1136.6345,2388.4446,-18522.543,11124.866,9494.911,874.62244,6128.185,-27624.463,-10145.1875,0.0
-154129.98,1135.942,-14689.679,15420.505,13147.064,41474.54,4089.0525,2560.2295,159579.83,-44107.33,0.0
875933.75,316.57712,-7067.604,9437.905,179168.73,21583.398,-4425.6523,9521.051,-23351.463,40801.71,0.0
311671.5,789.41095,4899.0127,2169.206,-19466.18,-352898.34,-53.83044,11451.376,-36652.08,-10726.595,0.0
-518981.03,632.6134,4563.001,6406.6353,-193874.97,-44193.434,-68.32689,8261.106,-19892.057,-9650.767,0.0
398884.72,-37.1469,10051.258,-932.04193,-51214.41,31205.197,-304.33423,10836.928,-40284.81,-15905.139,0.0
556525.1,248.4623,3122.2542,-28123.76,-88197.73,43539.746,3239.4841,10342.691,-12747.165,44888.098,0.0
-595402.5,-507.38724,5931.1875,792.7824,67429.93,28539.422,-1201.4822,7190.669,-27456.113,-1859.9261,0.0
179340.66,880.7273,39188.297,3411.2175,169021.1,39580.77,-1698.0143,15300.781,-11704.757,-7287.357,0.0
